transaction_id,timestamp,hour,day_of_week,is_weekend,amount,atm_location,card_type,pin_failures,transaction_success,velocity_1h,velocity_24h,distance_from_home_km,balance_after,account_age_days,is_fraud
2609,2024-05-07 04:58:03,4,1,0,219.18,University Campus,Amex,0,1,1,5,15.2,14134.82,2605,0
9021,2024-08-04 18:05:24,18,6,1,476.83,Gas Station,RuPay,0,1,2,5,25.42,45586.38,2785,0
2291,2024-11-13 21:22:29,21,2,0,441.69,Remote Village,Visa,0,1,2,4,23.14,3408.81,2418,0
1728,2024-12-08 04:24:55,4,6,1,166.68,Airport Terminal,Visa,0,1,3,7,22.03,25307.31,2136,0
611,2024-06-08 21:14:42,21,5,1,297.78,Hotel Lobby,Amex,0,1,3,8,22.9,28405.86,3263,0
4667,2024-09-27 05:37:04,5,4,0,108.24,Remote Village,RuPay,0,1,2,2,3.18,17448.29,3528,0
8052,2024-02-26 07:18:20,7,0,0,207.74,Suburban Branch,Visa,1,1,2,6,49.11,23149.01,45,0
5414,2024-12-14 15:10:06,15,5,1,84.25,Hotel Lobby,Visa,0,1,1,4,48.13,34650.84,1219,0
344,2024-06-12 07:05:18,7,2,0,398.28,Gas Station,Visa,0,1,2,2,23.53,43333.03,2420,0
4684,2024-07-03 22:22:36,22,2,0,448.85,Gas Station,Visa,0,1,2,6,48.44,1437.35,110,0
8785,2024-10-07 00:33:05,0,0,0,283.25,Remote Village,RuPay,2,1,3,5,13.23,11505.0,644,0
3751,2024-02-09 20:10:11,20,4,0,230.76,Hotel Lobby,Visa,0,1,2,3,49.98,22980.11,2362,0
8454,2024-10-17 22:24:53,22,3,0,232.13,Airport Terminal,Amex,1,1,3,2,12.24,18634.95,1424,0
9308,2024-02-25 18:33:38,18,6,1,285.04,Downtown Branch,Visa,0,1,3,6,0.86,32421.45,2273,0
6000,2024-10-02 20:35:49,20,2,0,99.22,Gas Station,RuPay,0,1,2,6,22.48,10530.76,1953,0
3216,2024-06-17 02:32:34,2,0,0,466.25,Gas Station,MasterCard,0,1,1,5,43.88,31047.53,1992,0
98,2024-05-06 21:14:34,21,0,0,378.79,Shopping Mall,RuPay,0,1,2,5,41.52,12922.81,3407,0
7388,2024-11-20 09:43:11,9,2,0,120.04,Downtown Branch,Visa,0,1,1,3,28.45,41288.84,3255,0
7666,2024-03-20 01:41:20,1,2,0,28.05,Shopping Mall,MasterCard,0,1,2,2,27.64,29292.68,1710,0
5177,2024-07-11 07:24:01,7,3,0,412.14,Shopping Mall,Amex,0,1,2,3,23.16,44816.21,2302,0
7280,2024-03-19 02:51:56,2,1,0,388.52,Remote Village,MasterCard,0,1,3,1,5.17,35550.82,1574,0
6166,2024-05-26 18:50:31,18,6,1,64.33,Downtown Branch,Visa,0,1,3,2,28.63,37190.82,3540,0
1538,2024-06-08 07:11:13,7,5,1,309.01,Train Station,Visa,0,1,1,3,6.29,3129.52,3314,0
3589,2024-03-07 04:50:01,4,3,0,101.86,Suburban Branch,Visa,0,1,2,8,39.66,42300.53,240,0
9443,2024-05-18 06:02:04,6,5,1,349.47,Remote Village,Amex,0,1,1,1,23.07,15793.03,1483,0
6986,2024-07-07 00:08:00,0,6,1,420.76,University Campus,RuPay,0,1,1,2,30.03,16026.61,3582,0
3649,2024-08-07 03:51:04,3,2,0,354.54,Hotel Lobby,Amex,2,1,3,4,19.18,861.72,509,0
2658,2024-01-04 13:01:07,13,3,0,462.61,Remote Village,Visa,0,1,2,2,37.68,30808.39,907,0
9827,2024-01-17 04:46:19,4,2,0,360.71,Airport Terminal,Amex,0,1,7,18,2904.04,185.55,318,1
1518,2024-01-01 00:51:57,0,0,0,225.01,Hotel Lobby,Visa,0,1,3,3,1.34,4965.81,2599,0
5062,2024-10-28 20:44:53,20,0,0,439.41,University Campus,Visa,0,1,2,7,21.68,30264.08,1472,0
9350,2024-11-05 22:42:06,22,1,0,475.84,Downtown Branch,RuPay,0,1,1,4,32.46,2041.41,1460,0
4625,2024-08-16 04:06:47,4,4,0,383.22,Downtown Branch,RuPay,2,1,1,6,31.08,47017.63,2037,0
4273,2024-12-30 14:32:19,14,0,0,464.24,Suburban Branch,Visa,1,1,2,2,26.84,48229.66,3557,0
3670,2024-08-01 23:03:10,23,3,0,176.34,Airport Terminal,RuPay,0,1,2,7,2.82,21941.91,1869,0
6567,2024-06-28 22:54:49,22,4,0,37.43,Downtown Branch,RuPay,0,1,1,1,46.52,39895.69,975,0
5801,2024-01-14 19:54:56,19,6,1,354.37,Hotel Lobby,Amex,0,1,2,2,16.71,40484.41,1963,0
2091,2024-06-23 20:27:53,20,6,1,47.73,Remote Village,Visa,0,1,2,6,17.21,8023.38,3513,0
7098,2024-11-04 19:33:17,19,0,0,491.29,Hotel Lobby,MasterCard,0,1,3,6,44.01,41353.29,1847,0
6172,2024-11-05 07:43:59,7,1,0,132.76,Suburban Branch,RuPay,0,1,3,6,47.36,11436.38,3071,0
573,2024-05-28 15:56:43,15,1,0,206.52,Gas Station,RuPay,2,1,2,3,22.03,24636.92,851,0
9559,2024-03-10 14:00:02,14,6,1,260.62,Train Station,Amex,3,1,12,21,4110.73,101.32,237,1
4689,2024-03-12 18:48:02,18,1,0,81.05,Downtown Branch,MasterCard,0,1,3,7,2.1,8180.43,1424,0
9075,2024-06-24 06:48:57,6,0,0,350.22,Gas Station,RuPay,0,1,1,6,5.32,35635.88,3043,0
3063,2024-02-16 07:35:10,7,4,0,56.51,Gas Station,MasterCard,1,1,3,2,48.39,49967.99,3537,0
9294,2024-08-21 08:47:12,8,2,0,480.13,Downtown Branch,Visa,0,1,1,8,7.64,36456.65,3047,0
6471,2024-11-14 09:48:18,9,3,0,239.06,Suburban Branch,MasterCard,0,1,3,2,36.54,25825.64,371,0
7161,2024-02-22 08:44:31,8,3,0,304.39,Shopping Mall,Amex,0,1,3,5,32.76,37574.55,2282,0
6634,2024-07-04 23:44:42,23,3,0,152.13,Shopping Mall,Amex,0,1,2,7,24.28,33946.92,1123,0
8492,2024-10-04 23:05:20,23,4,0,415.03,Gas Station,RuPay,1,1,2,6,20.28,23791.07,2110,0
7926,2024-07-23 11:05:20,11,1,0,89.82,Downtown Branch,Amex,0,1,2,3,9.8,34327.21,2184,0
7346,2024-12-17 07:07:47,7,1,0,275.9,Shopping Mall,Amex,0,1,3,8,2.38,13064.96,255,0
6305,2024-04-12 11:36:59,11,4,0,129.36,Remote Village,RuPay,1,1,2,6,47.65,46618.22,320,0
7901,2024-09-17 05:01:53,5,1,0,124.51,Hospital,Amex,0,1,2,6,13.95,40992.91,1443,0
9440,2024-10-15 06:47:38,6,1,0,495.46,Downtown Branch,MasterCard,0,1,3,5,49.22,20195.53,2857,0
8186,2024-04-19 07:55:54,7,4,0,337.23,Airport Terminal,Visa,0,1,3,3,29.17,44035.73,787,0
4480,2024-09-09 06:16:11,6,0,0,499.89,Hospital,RuPay,1,0,1,4,36.23,19964.16,332,0
4949,2024-01-31 11:59:32,11,2,0,331.03,Gas Station,RuPay,0,1,2,5,46.19,10021.37,46,0
5977,2024-02-11 23:23:46,23,6,1,425.47,Hotel Lobby,Amex,0,1,3,4,13.97,48156.64,2146,0
371,2024-02-07 20:10:43,20,2,0,384.47,Hotel Lobby,Visa,0,1,3,5,27.38,18757.13,465,0
1939,2024-05-02 17:40:45,17,3,0,24.74,Suburban Branch,MasterCard,0,1,1,6,48.24,6001.55,158,0
2353,2024-04-24 23:14:49,23,2,0,291.44,University Campus,Visa,0,1,3,2,20.76,17788.78,949,0
7128,2024-05-08 08:36:25,8,2,0,85.61,Shopping Mall,Amex,1,1,1,7,28.48,5240.81,3640,0
1754,2024-07-17 22:17:58,22,2,0,302.06,Gas Station,Amex,0,1,2,5,45.81,5351.27,2297,0
3671,2024-11-23 02:01:21,2,5,1,237.11,Shopping Mall,MasterCard,0,0,3,3,38.16,43741.14,271,0
7299,2024-12-19 05:47:04,5,3,0,412.72,Gas Station,Amex,1,1,3,4,49.26,9935.94,2977,0
3653,2024-03-04 15:34:55,15,0,0,473.24,Train Station,RuPay,0,1,2,4,49.35,18829.23,1752,0
5202,2024-06-17 00:36:17,0,0,0,179.76,Hotel Lobby,Visa,0,1,2,1,33.63,40861.48,2478,0
7910,2024-10-16 17:25:37,17,2,0,261.37,Suburban Branch,Amex,1,1,2,3,24.66,6756.6,1123,0
2362,2024-02-14 02:43:20,2,2,0,212.65,Remote Village,MasterCard,0,1,3,1,38.07,4157.06,957,0
4261,2024-08-31 22:35:26,22,5,1,316.26,Hospital,Amex,0,1,2,5,23.52,48696.72,1769,0
5433,2024-04-14 18:53:24,18,6,1,132.47,Train Station,Amex,0,1,2,7,5.76,38328.85,896,0
6286,2024-07-09 17:27:00,17,1,0,497.55,University Campus,Amex,0,1,2,7,38.21,48474.95,68,0
4992,2024-03-25 13:22:58,13,0,0,57.26,Shopping Mall,RuPay,0,1,2,8,6.2,25677.54,2005,0
7601,2024-12-02 16:16:20,16,0,0,487.63,Shopping Mall,MasterCard,0,1,1,7,25.64,47750.52,2128,0
9463,2024-04-09 21:07:56,21,1,0,194.78,Downtown Branch,Visa,0,1,2,7,43.7,40651.54,598,0
3738,2024-08-30 12:57:14,12,4,0,442.01,Suburban Branch,Amex,0,1,3,6,33.87,28056.94,1401,0
7521,2024-11-26 23:24:14,23,1,0,357.94,Hospital,RuPay,0,1,2,1,39.57,7019.64,2796,0
8560,2024-05-25 14:36:46,14,5,1,262.94,Gas Station,Amex,0,1,3,7,9.14,11542.13,1860,0
8927,2024-09-04 12:24:48,12,2,0,169.82,Airport Terminal,Visa,0,1,3,6,37.25,491.93,1935,0
9991,2024-04-20 12:14:15,12,5,1,139.28,Shopping Mall,Visa,3,0,14,28,4853.01,-306.4,241,1
5592,2024-09-26 23:04:37,23,3,0,99.42,Train Station,Amex,0,1,1,2,34.61,1078.67,3125,0
1172,2024-10-18 19:26:51,19,4,0,487.21,Train Station,Visa,0,0,2,3,18.92,47446.07,535,0
7371,2024-05-01 05:05:45,5,2,0,326.88,Remote Village,RuPay,0,1,3,8,15.5,6573.49,410,0
7938,2024-06-28 13:20:04,13,4,0,102.21,Shopping Mall,MasterCard,0,1,3,8,17.41,46318.29,1496,0
8087,2024-08-11 00:03:17,0,6,1,301.49,Hospital,Visa,0,1,3,2,21.19,44235.47,1998,0
1423,2024-03-26 19:37:19,19,1,0,136.17,Shopping Mall,RuPay,0,1,2,2,0.16,33590.96,1812,0
6783,2024-08-31 01:42:17,1,5,1,38.61,University Campus,Amex,1,1,2,1,18.18,14765.73,3477,0
9444,2024-07-17 03:15:49,3,2,0,100.85,Hospital,RuPay,0,1,1,2,11.52,27449.06,420,0
8140,2024-01-28 07:57:36,7,6,1,489.03,Hotel Lobby,Amex,1,1,2,3,43.91,45752.24,1038,0
9351,2024-03-08 23:12:04,23,4,0,35.38,Suburban Branch,MasterCard,1,1,2,7,6.43,31709.91,1251,0
8019,2024-12-18 11:25:48,11,2,0,271.7,Shopping Mall,RuPay,0,1,3,3,44.8,31644.14,1217,0
6340,2024-04-26 07:57:24,7,4,0,313.27,Gas Station,RuPay,0,1,1,8,19.43,23434.8,1418,0
9648,2024-11-06 03:24:45,3,2,0,3985.56,Remote Village,Amex,3,1,6,7,3665.14,-304.89,278,1
875,2024-08-22 10:01:38,10,3,0,138.8,Suburban Branch,Amex,0,1,3,7,3.3,32044.86,1516,0
2298,2024-09-13 20:15:22,20,4,0,165.82,Downtown Branch,RuPay,1,1,2,1,21.04,16462.39,2123,0
2644,2024-05-12 12:37:01,12,6,1,93.3,Airport Terminal,RuPay,0,1,3,2,1.15,48587.78,2875,0
7532,2024-05-23 01:29:14,1,3,0,445.74,Train Station,RuPay,0,1,2,3,12.14,14145.38,2832,0
1720,2024-03-20 04:24:04,4,2,0,273.81,Train Station,Visa,0,1,2,6,34.82,36501.86,3578,0
5348,2024-01-31 02:32:20,2,2,0,277.36,Gas Station,RuPay,0,1,1,2,20.01,18832.19,2478,0
5933,2024-07-27 12:25:45,12,5,1,225.83,Downtown Branch,RuPay,0,1,2,2,29.08,44224.55,1029,0
841,2024-01-24 17:05:15,17,2,0,147.72,Remote Village,Amex,1,1,1,2,10.55,39610.15,1568,0
9938,2024-06-11 04:54:19,4,1,0,1805.6,Remote Village,RuPay,4,1,3,9,3125.75,174.58,222,1
582,2024-10-14 19:06:02,19,0,0,298.09,Downtown Branch,MasterCard,1,1,2,1,23.56,45909.15,217,0
205,2024-05-25 21:16:12,21,5,1,58.52,Suburban Branch,MasterCard,1,1,2,2,8.92,26909.2,2196,0
1642,2024-01-02 01:03:17,1,1,0,109.66,Airport Terminal,RuPay,0,1,2,4,33.34,29835.2,3141,0
2015,2024-08-27 15:04:52,15,1,0,30.85,Hospital,RuPay,0,1,2,6,4.72,46155.17,1956,0
3254,2024-06-17 22:09:57,22,0,0,160.21,Hospital,MasterCard,0,1,1,5,23.16,27984.38,3169,0
7541,2024-04-13 16:24:59,16,5,1,331.93,Hotel Lobby,Amex,0,1,3,3,13.2,48562.75,3350,0
906,2024-03-05 19:56:53,19,1,0,307.59,Shopping Mall,RuPay,0,1,3,1,39.72,34720.79,3063,0
632,2024-06-11 01:56:56,1,1,0,241.04,Shopping Mall,RuPay,0,1,2,6,15.58,18192.17,3376,0
8421,2024-03-17 16:51:10,16,6,1,369.97,Hospital,Visa,1,1,2,4,48.75,10984.14,1330,0
7824,2024-08-14 17:22:14,17,2,0,124.26,Downtown Branch,Visa,0,1,2,4,25.39,7471.38,2571,0
1975,2024-08-12 12:29:23,12,0,0,137.97,Train Station,Visa,2,1,1,5,47.26,16894.31,76,0
163,2024-09-16 08:43:04,8,0,0,186.76,Suburban Branch,MasterCard,0,1,2,3,35.59,46373.49,2642,0
4999,2024-03-10 02:28:43,2,6,1,51.6,University Campus,Visa,0,1,3,2,24.63,36093.51,1989,0
1244,2024-11-14 11:12:07,11,3,0,471.8,University Campus,Amex,2,1,3,4,38.8,10013.99,3079,0
9451,2024-10-31 06:58:11,6,3,0,154.32,Hospital,MasterCard,0,1,2,8,40.81,47453.55,3012,0
7765,2024-02-02 15:04:15,15,4,0,336.24,Airport Terminal,MasterCard,0,1,2,6,21.35,42590.83,1895,0
4714,2024-03-03 02:09:41,2,6,1,341.55,Hotel Lobby,MasterCard,1,1,3,4,21.8,801.63,2427,0
876,2024-10-29 04:08:48,4,1,0,151.16,University Campus,Visa,1,1,1,7,48.97,11189.06,460,0
1432,2024-03-05 17:05:34,17,1,0,269.84,Airport Terminal,MasterCard,0,1,3,3,14.41,23565.39,1763,0
8739,2024-12-12 23:35:41,23,3,0,126.32,Train Station,Amex,0,1,3,5,16.04,31260.55,132,0
6869,2024-06-20 14:44:08,14,3,0,210.29,Hospital,Visa,0,1,2,1,19.9,18371.41,48,0
4644,2024-04-07 20:53:37,20,6,1,269.84,Airport Terminal,Visa,1,1,2,1,36.14,17518.84,2708,0
5081,2024-03-16 21:02:44,21,5,1,333.03,Remote Village,Amex,0,1,2,1,39.38,36200.79,1607,0
5784,2024-03-23 10:28:31,10,5,1,370.49,Shopping Mall,RuPay,0,0,3,8,32.07,2786.21,2358,0
9139,2024-02-02 06:28:12,6,4,0,444.82,Hotel Lobby,Visa,0,1,1,1,26.15,23196.25,2567,0
7617,2024-05-17 23:01:08,23,4,0,193.52,Suburban Branch,Amex,0,1,3,4,5.38,10902.77,1119,0
8040,2024-09-05 00:42:45,0,3,0,222.13,Shopping Mall,Amex,0,1,2,7,21.97,10808.31,43,0
7956,2024-04-09 09:31:17,9,1,0,281.73,University Campus,RuPay,0,1,2,5,41.83,35343.13,2826,0
9438,2024-09-18 23:53:19,23,2,0,298.2,Remote Village,Amex,0,1,1,3,26.08,14804.94,229,0
2857,2024-05-20 01:12:53,1,0,0,253.28,University Campus,Visa,0,1,1,5,33.07,23824.26,3470,0
1862,2024-11-06 12:15:40,12,2,0,462.4,Downtown Branch,RuPay,0,1,2,8,19.78,15528.42,2755,0
2660,2024-04-29 15:08:17,15,0,0,55.24,Airport Terminal,MasterCard,0,1,3,1,47.85,11744.59,1834,0
3385,2024-12-25 10:54:27,10,2,0,153.07,Remote Village,RuPay,0,1,1,2,39.11,14822.75,462,0
9565,2024-03-31 17:16:06,17,6,1,264.33,Suburban Branch,Visa,3,1,8,30,4994.19,-409.66,324,1
9777,2024-08-07 01:21:08,1,2,0,301.64,Gas Station,RuPay,0,1,4,7,1967.94,684.17,315,1
8091,2024-11-23 08:10:48,8,5,1,293.38,Hospital,MasterCard,1,1,3,7,46.75,8338.29,3559,0
8348,2024-03-17 07:53:01,7,6,1,74.4,Airport Terminal,Visa,0,1,3,3,3.58,8031.0,31,0
7463,2024-08-24 19:43:55,19,5,1,136.35,University Campus,Visa,0,1,1,1,20.4,8868.64,2927,0
6887,2024-09-10 09:46:11,9,1,0,440.96,Hospital,RuPay,0,1,1,7,31.4,1474.01,1450,0
4734,2024-09-23 12:36:54,12,0,0,69.99,Train Station,Amex,0,1,3,5,9.86,34025.45,665,0
3332,2024-06-01 06:19:03,6,5,1,192.64,Shopping Mall,Amex,0,1,3,2,16.44,21611.61,3138,0
9007,2024-02-02 08:59:56,8,4,0,242.94,Train Station,RuPay,1,1,2,3,39.42,12167.73,172,0
8636,2024-05-11 18:31:16,18,5,1,404.66,Gas Station,RuPay,0,1,1,6,13.61,13232.61,3350,0
6405,2024-03-15 08:24:39,8,4,0,460.99,Gas Station,Visa,0,1,3,6,26.37,16596.24,2293,0
8347,2024-01-24 18:54:41,18,2,0,445.61,Hospital,RuPay,0,1,2,6,47.95,3119.78,178,0
9465,2024-04-23 14:25:48,14,1,0,167.2,Gas Station,MasterCard,0,1,3,7,40.86,7809.04,149,0
7061,2024-05-13 23:50:24,23,0,0,448.96,Airport Terminal,RuPay,2,1,1,7,27.77,47651.77,1146,0
2097,2024-02-07 03:34:21,3,2,0,498.5,Shopping Mall,Visa,1,1,2,8,41.44,3121.45,2267,0
2004,2024-03-20 11:48:45,11,2,0,108.0,Train Station,MasterCard,0,1,1,3,14.48,13324.23,2872,0
8805,2024-07-09 10:10:04,10,1,0,112.95,Hotel Lobby,Visa,0,1,3,7,3.6,13297.21,653,0
9733,2024-07-31 18:56:41,18,2,0,173.9,Downtown Branch,Amex,1,1,9,7,1051.3,1477.1,195,1
4677,2024-07-20 14:55:07,14,5,1,341.63,Train Station,Visa,0,1,1,8,26.43,31643.4,1173,0
5018,2024-06-21 02:23:12,2,4,0,341.93,Remote Village,RuPay,0,1,3,2,49.16,2365.81,2700,0
7470,2024-03-24 21:54:00,21,6,1,309.31,Shopping Mall,Amex,0,1,1,8,41.55,14078.39,2805,0
547,2024-10-14 03:24:01,3,0,0,466.81,Train Station,MasterCard,0,1,3,8,16.27,4972.93,1853,0
1450,2024-12-21 18:24:10,18,5,1,121.1,Shopping Mall,RuPay,2,1,2,8,39.35,11032.81,708,0
3987,2024-03-26 02:55:21,2,1,0,242.96,Hospital,MasterCard,2,1,1,6,44.21,40362.34,991,0
6901,2024-01-12 11:47:40,11,4,0,400.82,Suburban Branch,Amex,0,1,3,5,33.55,47958.99,2010,0
2611,2024-06-19 18:42:54,18,2,0,346.22,Downtown Branch,Amex,0,1,1,2,44.3,15142.51,3578,0
1901,2024-01-09 08:03:32,8,1,0,193.14,Shopping Mall,RuPay,0,1,1,7,33.96,34286.45,1097,0
3921,2024-12-20 17:36:21,17,4,0,44.98,Hospital,Amex,0,1,1,8,0.36,8945.84,2700,0
2758,2024-02-01 22:48:11,22,3,0,367.12,Gas Station,MasterCard,0,1,2,2,19.92,26538.38,2567,0
6125,2024-06-10 02:17:13,2,0,0,371.37,Hospital,MasterCard,0,1,3,4,16.4,31838.51,1962,0
6398,2024-01-10 00:42:14,0,2,0,338.79,Shopping Mall,RuPay,0,1,3,6,2.98,3882.98,712,0
1886,2024-03-18 06:32:16,6,0,0,116.5,Shopping Mall,Visa,0,1,1,1,6.81,6808.66,1673,0
9824,2024-07-17 02:09:54,2,2,0,2476.95,Airport Terminal,Visa,3,1,10,9,1057.2,840.56,60,1
5739,2024-08-28 09:44:59,9,2,0,423.88,Shopping Mall,MasterCard,0,1,2,2,31.94,5406.16,30,0
8668,2024-11-12 22:47:02,22,1,0,445.12,Hospital,Amex,0,0,1,3,49.35,8294.51,1370,0
5891,2024-10-29 18:22:34,18,1,0,492.87,Suburban Branch,RuPay,0,1,1,6,8.0,11440.64,350,0
2098,2024-12-03 05:37:22,5,1,0,54.3,Downtown Branch,Visa,0,1,1,7,46.19,22337.85,3218,0
9290,2024-03-02 16:38:28,16,5,1,70.3,Airport Terminal,Visa,0,1,2,4,39.11,30235.55,2854,0
5693,2024-03-23 04:14:53,4,5,1,42.72,Airport Terminal,Amex,0,1,3,3,42.25,16318.07,516,0
500,2024-01-16 10:31:09,10,1,0,138.75,Hotel Lobby,Amex,0,1,3,3,0.92,34247.14,1485,0
5625,2024-03-18 15:12:56,15,0,0,420.47,Downtown Branch,Amex,0,1,3,5,8.35,22273.67,3007,0
837,2024-03-06 09:35:22,9,2,0,411.87,Airport Terminal,MasterCard,0,1,2,7,32.73,36678.81,728,0
3472,2024-10-02 23:11:11,23,2,0,444.91,Gas Station,Visa,0,1,3,3,16.35,34157.58,218,0
4698,2024-01-31 13:15:17,13,2,0,399.21,Train Station,Amex,0,1,1,3,28.07,12764.52,2477,0
6281,2024-10-21 06:51:59,6,0,0,98.28,University Campus,RuPay,0,1,3,8,20.61,47133.97,1912,0
8884,2024-04-18 04:29:01,4,3,0,360.25,Hospital,Amex,1,1,3,6,22.46,39697.7,1261,0
2172,2024-06-25 10:01:29,10,1,0,96.48,Shopping Mall,Amex,0,1,2,3,32.56,38542.67,3441,0
9232,2024-09-10 02:51:37,2,1,0,166.47,Gas Station,Visa,1,1,2,3,36.73,35968.88,1228,0
5679,2024-09-30 00:18:39,0,0,0,214.2,Downtown Branch,RuPay,0,1,3,7,3.83,14498.67,1524,0
9185,2024-04-06 03:40:55,3,5,1,137.08,Hotel Lobby,RuPay,0,1,1,4,43.68,22123.87,3476,0
399,2024-02-17 20:38:05,20,5,1,40.05,Hospital,Amex,0,1,1,5,10.5,37097.38,3003,0
2011,2024-05-02 19:19:19,19,3,0,437.67,Gas Station,Visa,0,1,1,8,5.55,8442.48,3338,0
5167,2024-10-01 05:53:24,5,1,0,269.64,Gas Station,RuPay,2,1,1,7,4.32,18950.47,902,0
5872,2024-08-15 03:25:51,3,3,0,61.41,Train Station,MasterCard,0,1,1,2,7.88,41347.78,2254,0
9793,2024-06-22 12:53:11,12,5,1,235.46,Downtown Branch,MasterCard,1,0,14,13,945.83,1088.72,359,1
1284,2024-11-29 17:48:10,17,4,0,53.31,Remote Village,MasterCard,0,1,3,4,48.79,4938.59,2828,0
8391,2024-06-21 21:30:11,21,4,0,388.96,University Campus,MasterCard,0,1,1,3,2.51,20091.76,342,0
2449,2024-04-19 10:52:00,10,4,0,234.74,Train Station,RuPay,0,1,1,2,48.1,30449.1,663,0
4257,2024-05-14 06:52:19,6,1,0,223.99,Suburban Branch,Visa,1,1,3,8,39.23,8316.92,612,0
1837,2024-10-25 17:49:50,17,4,0,460.87,Suburban Branch,MasterCard,0,1,3,2,24.72,8307.47,173,0
9597,2024-06-05 20:31:20,20,2,0,139.25,Hotel Lobby,Amex,2,1,4,8,456.25,1942.65,96,1
1020,2024-09-22 09:00:54,9,6,1,388.48,Hospital,RuPay,0,1,2,5,4.28,28376.59,2603,0
5067,2024-07-03 09:39:19,9,2,0,110.08,Remote Village,Visa,0,1,2,3,37.41,11410.46,2571,0
1327,2024-01-16 17:04:29,17,1,0,150.96,Train Station,Visa,2,1,2,1,6.53,48914.61,2586,0
8753,2024-10-21 12:00:35,12,0,0,276.39,Hospital,Amex,0,1,3,2,0.47,45981.86,1599,0
476,2024-01-18 00:02:01,0,3,0,420.89,Downtown Branch,RuPay,0,1,2,4,4.94,28593.51,3455,0
2811,2024-09-16 17:59:48,17,0,0,311.66,Hospital,RuPay,0,1,2,4,46.31,4561.3,229,0
8633,2024-12-19 13:22:01,13,3,0,240.91,Suburban Branch,Amex,0,1,3,3,37.89,1553.56,2532,0
1652,2024-02-15 00:34:56,0,3,0,74.1,Shopping Mall,Amex,0,1,1,2,30.88,1692.68,587,0
9612,2024-02-17 04:45:51,4,5,1,1663.11,Airport Terminal,Amex,2,0,8,17,4634.72,1219.69,104,1
1170,2024-04-09 07:13:39,7,1,0,213.41,Remote Village,Amex,0,0,3,8,28.07,17330.43,880,0
2529,2024-02-12 19:07:48,19,0,0,364.8,Downtown Branch,MasterCard,0,1,3,5,9.7,4345.54,3515,0
1207,2024-01-08 13:33:47,13,0,0,412.9,Gas Station,MasterCard,0,1,2,1,16.09,39566.91,1364,0
6257,2024-01-31 16:05:33,16,2,0,300.29,Gas Station,Amex,0,1,3,6,47.16,12629.52,3616,0
7927,2024-12-06 06:00:36,6,4,0,78.61,Airport Terminal,RuPay,0,1,1,3,16.56,49833.58,1828,0
5470,2024-09-26 09:04:01,9,3,0,76.27,Airport Terminal,Visa,0,1,1,2,4.49,6549.05,3333,0
9384,2024-05-17 09:15:44,9,4,0,132.35,Hotel Lobby,Amex,0,1,2,1,22.77,4035.79,2783,0
432,2024-12-22 23:21:16,23,6,1,63.28,Suburban Branch,MasterCard,0,1,2,6,48.16,13897.74,2513,0
7701,2024-07-25 01:22:52,1,3,0,214.19,Gas Station,Visa,0,1,1,6,34.24,45125.36,3318,0
868,2024-08-03 10:22:53,10,5,1,234.67,Downtown Branch,Visa,0,1,1,3,4.39,12912.35,3114,0
2975,2024-05-09 06:35:08,6,3,0,338.47,Remote Village,Amex,0,1,2,4,25.8,1458.05,657,0
5237,2024-11-21 11:49:57,11,3,0,216.73,Airport Terminal,Visa,0,1,3,6,28.33,30742.72,1926,0
5094,2024-08-29 19:43:12,19,3,0,233.7,Hotel Lobby,RuPay,0,1,1,6,49.76,10172.21,800,0
5434,2024-05-05 06:34:28,6,6,1,146.69,Shopping Mall,Visa,0,1,3,2,41.8,22130.38,3465,0
542,2024-02-06 02:02:29,2,1,0,410.17,Train Station,Amex,1,1,2,8,23.53,47377.67,618,0
5196,2024-11-08 05:51:11,5,4,0,475.14,Hotel Lobby,Visa,0,1,2,3,17.26,21109.39,1461,0
1133,2024-01-26 05:25:24,5,4,0,112.61,Shopping Mall,RuPay,0,1,1,3,22.17,13848.72,843,0
9838,2024-11-15 02:15:24,2,4,0,4377.22,Remote Village,Amex,4,1,8,16,1938.8,-440.95,92,1
4502,2024-01-22 06:18:23,6,0,0,81.85,Airport Terminal,Visa,1,1,2,7,23.49,36229.28,1756,0
6355,2024-11-29 05:23:18,5,4,0,213.1,Shopping Mall,Visa,0,1,1,1,41.42,12992.1,2025,0
9334,2024-02-14 16:55:42,16,2,0,109.35,Suburban Branch,Visa,0,1,2,8,26.36,5730.37,2612,0
3391,2024-10-20 02:53:53,2,6,1,122.62,Gas Station,MasterCard,0,1,1,2,40.14,22171.29,2466,0
3889,2024-02-09 06:46:00,6,4,0,202.89,Hospital,Amex,0,1,1,6,21.96,5673.96,3577,0
2963,2024-04-13 02:56:59,2,5,1,178.74,Remote Village,MasterCard,0,1,1,3,12.92,38266.15,1329,0
4156,2024-03-22 06:32:56,6,4,0,498.47,Airport Terminal,RuPay,0,1,1,2,31.86,39727.99,777,0
3260,2024-11-22 03:20:14,3,4,0,86.77,Shopping Mall,MasterCard,0,1,3,3,13.31,28053.23,592,0
6303,2024-01-13 21:43:17,21,5,1,88.17,Hospital,Visa,0,1,3,6,44.04,11740.1,518,0
6035,2024-03-14 00:58:30,0,3,0,34.08,Gas Station,Amex,0,1,3,4,44.06,46628.47,3088,0
7919,2024-01-13 22:43:32,22,5,1,485.85,Train Station,Visa,0,1,3,1,12.94,35396.46,1689,0
